original_path,destination_path,source_sha256,destination_sha256,role,disposition,reason,verification
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_map.yaml","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_map.yaml","49d56ba0409218151e91e95a9d71646dfe48ce2fbafa055be96138381473ea33","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_map_quality.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_map_quality.json","3dc61067459f1334094768776540bb34122c4da0485f511b139c90cf9414def6","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_odometry.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_odometry.json","0c3c32cab995e16c6b2a7971bc002c09483f2e996a380f454e826bd4dd50b47e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_result.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_result.json","510e1f99ae59cfa49028f6f5d564d17e690a926038097b243fb1e3fb7a317094","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_samples.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/track_samples.json","2ed7e0795f4758b7b001d22f7527c5dfdabf5b6082cff50374a60d522859fd66","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v5-forward-escape/wander.log","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v5-forward-escape/wander.log","1ceb3fee6ed85936af4139f37ea43db1e3276ae7b5e9508fc68d7e445ee0cb9d","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/calibration.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/calibration.json","29535b7873423ba5ad58b35075b7e1c7de1597126b67d77b3e19bfb88a7ba483","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/goal.log","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/goal.log","6e285235a180cd60e6f7fab120494fb58c353117b93dfc25d849248673929088","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/run_manifest.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/run_manifest.json","15782f931e6cefb77765894d4b67da3a2b86995a5d03d1a476ba987218ed88e1","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/safety.log","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/safety.log","e7e74c58b9e288839b7308e46b3f128fb3059949591a05ec085ad59d0e256219","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/stack.log","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/stack.log","3f322b4e145b8565e227a4901033c5fe4d4f2527f8a8f1b75a376e5d6f658be7","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_footprint_audit.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_footprint_audit.json","09d653ef5deeb7392582da7530e24128798104d8576ac0b6c23c7cae79a488da","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_identity.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_identity.json","3c45cc1baded9ac0cc0f3155a1c6ac82f5f18fea9e3c3d0d6e133306efd1c7d8","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_last_status.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_last_status.json","39167147c7ddcc26378cbc8994d137e11cc4c17456e56d9099594d7a9cd8d18b","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.npz","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.npz","72a60785b7c4cbed87526f9620676942411bfae750bd8a5244b383fbb5bbd659","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.pgm","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.pgm","593af96c1c6a1965b2fe5cff731eb9a99459a23564c2f9c9d305a3753995a0ff","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.yaml","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map.yaml","333544b557360e74fc0bedec430dd3a79fa1e2c6fab3e54461febf162a04593e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map_audit.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map_audit.json","efbb1b1fcfca62524719e2148b918aa693e6a3161af9bfa0932afa449ed36775","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map_quality.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_map_quality.json","ecbc1aa403178a7b1769734e3d5772629f3d5a944267c9f5baaf78fdfca60bd8","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_odometry.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_odometry.json","8a9a80e0e682df057975c94766d47413304bab120f0dacd03cf3a45e4908941f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_result.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_result.json","41f72f97e02b5b7084b118dd5614b4313c6e11de69c45f90d4e09ab46285a13c","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_samples.json","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/track_samples.json","c9b96ed2b917d43cfea6ebff345ac627b1dbd0340b339dcc50abcc507b1f0657","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/wander.log","src/rosy_control/docs/validation/mapping-finish-2026-09-08/v6-first-escape-complete/wander.log","91d044d1c245af499df57fe8413be00c5c80ed741751159d9f2c610034decef4","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/README.md","src/rosy_control/docs/validation/navigation-fix-2026-09-08/README.md","8d90e3f51602f1734b50f5d9fa96e288905cef3bb9357c8c503e98d1a812445a","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/calibration.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/calibration.json","549939561d98914bd6c32eba5f2c905e8088e794223397e3e88ef035bf56a03f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/run_manifest.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/run_manifest.json","f2e8fbe8db32063ac76af1d4b04dbc58ffcb58e118c9c6ebbc77780e5b5be65c","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/stack.log","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/stack.log","d5fb847d29a2beb9308b46680ec6815404e8efdf28a1af50e1bc868f8e6cb768","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_identity.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_identity.json","e4415da6b8217a504c4be8de96ec3387828f12c1dde3fbe4079b0564106dde3b","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_last_status.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_last_status.json","049d494006e74ef351f813ddeaa14e76fc099b981630b231359655f3b81490e6","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.npz","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.npz","65f9046d9ebb6b8c38c40231a147a5b6ba52b3a711483dc71d4612a38ee8e6e8","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.pgm","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.pgm","d2f2d7a6d691a32fba44b0d90846412fa423c141c0685947ddc87328c2e6a3fa","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.yaml","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map.yaml","a68172d10fc28c2698dc7815431c361c2e7d3d1d1bd93ee352a8df06636c6bd3","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map_audit.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map_audit.json","1542b8a1608f36b772adfc0744b93fb006009cb844fa61294ed5d76bbf13dd7f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map_quality.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_map_quality.json","5afb7613043783c6ff699dbef26c1f71a30a22b345848349849f37f7338e0e69","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_result.json","src/rosy_control/docs/validation/navigation-fix-2026-09-08/before-bounded-sweep/track_result.json","434596119bfc53d2981b5733ea6511811be2f02d7a07d9a364545ca2fb991cce","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
